74
 -0.50	  0.00	 -1.00	0.0	0.0	0.0
 -0.50	  0.00	 -1.25	0.0	0.0	0.0
 -0.75	  0.00	 -1.25	0.0	0.0	0.0
 -0.75	  0.00	 -1.50	0.0	0.0	0.0
 -1.00	  0.00	 -1.50	0.0	0.0	0.0
 -0.50	  0.00	 -1.50	0.0	0.0	0.0
 -0.50	  0.00	 -1.75	0.0	0.0	0.0
 -0.75	  0.00	 -1.75	0.0	0.0	0.0
 -1.00	  0.00	 -1.75	0.0	0.0	0.0
 -1.00	  0.00	 -2.00	0.0	0.0	0.0
 -1.25	  0.00	 -2.00	0.0	0.0	0.0
 -0.75	  0.00	 -2.00	0.0	0.0	0.0
 -0.50	  0.00	 -2.00	0.0	0.0	0.0
 -0.50	  0.00	 -2.25	0.0	0.0	0.0
 -0.75	  0.00	 -2.25	0.0	0.0	0.0
 -1.00	  0.00	 -2.25	0.0	0.0	0.0
 -1.25	  0.00	 -2.25	0.0	0.0	0.0
 -1.50	  0.00	 -2.25	0.0	0.0	0.0
 -1.50	  0.00	 -2.50	0.0	0.0	0.0
 -1.50	 -0.25	 -2.50	0.0	0.0	0.0
 -1.50	  0.25	 -2.50	0.0	0.0	0.0
 -1.25	  0.00	 -2.50	0.0	0.0	0.0
 -1.00	  0.00	 -2.50	0.0	0.0	0.0
 -0.75	  0.00	 -2.50	0.0	0.0	0.0
 -0.50	  0.00	 -2.50	0.0	0.0	0.0
 -0.50	  0.00	 -2.75	0.0	0.0	0.0
 -0.75	  0.00	 -2.75	0.0	0.0	0.0
 -1.00	  0.00	 -2.75	0.0	0.0	0.0
 -1.25	  0.00	 -2.75	0.0	0.0	0.0
 -1.50	  0.00	 -2.75	0.0	0.0	0.0
 -1.50	 -0.25	 -2.75	0.0	0.0	0.0
 -1.75	 -0.25	 -2.75	0.0	0.0	0.0
 -1.75	  0.00	 -2.75	0.0	0.0	0.0
 -1.75	  0.25	 -2.75	0.0	0.0	0.0
 -1.50	  0.25	 -2.75	0.0	0.0	0.0
 -1.50	  0.25	 -3.00	0.0	0.0	0.0
 -1.75	  0.25	 -3.00	0.0	0.0	0.0
 -1.75	  0.00	 -3.00	0.0	0.0	0.0
 -2.00	  0.00	 -3.00	0.0	0.0	0.0
 -1.75	 -0.25	 -3.00	0.0	0.0	0.0
 -1.50	 -0.25	 -3.00	0.0	0.0	0.0
 -1.50	  0.00	 -3.00	0.0	0.0	0.0
 -1.25	  0.00	 -3.00	0.0	0.0	0.0
 -1.00	  0.00	 -3.00	0.0	0.0	0.0
 -0.75	  0.00	 -3.00	0.0	0.0	0.0
 -0.50	  0.00	 -3.00	0.0	0.0	0.0
 -1.00	  0.00	 -4.00	0.0	0.0	0.0
 -2.00	  0.00	 -4.00	0.0	0.0	0.0
 -2.00	  0.00	 -5.00	0.0	0.0	0.0
 -3.00	  0.00	 -5.00	0.0	0.0	0.0
 -1.00	  0.00	 -5.00	0.0	0.0	0.0
 -1.00	  0.00	 -6.00	0.0	0.0	0.0
 -2.00	  0.00	 -6.00	0.0	0.0	0.0
 -3.00	  0.00	 -6.00	0.0	0.0	0.0
 -4.00	  0.00	 -6.00	0.0	0.0	0.0
 -4.00	  0.00	 -7.00	0.0	0.0	0.0
 -3.00	  0.00	 -7.00	0.0	0.0	0.0
 -2.00	  0.00	 -7.00	0.0	0.0	0.0
 -1.00	  0.00	 -7.00	0.0	0.0	0.0
 -1.00	  0.00	 -8.00	0.0	0.0	0.0
 -2.00	  0.00	 -8.00	0.0	0.0	0.0
 -3.00	  0.00	 -8.00	0.0	0.0	0.0
 -4.00	  0.00	 -8.00	0.0	0.0	0.0
 -5.00	  0.00	 -8.00	0.0	0.0	0.0
 -5.00	  0.00	 -9.00	0.0	0.0	0.0
 -4.00	  0.00	 -9.00	0.0	0.0	0.0
 -3.00	  0.00	 -9.00	0.0	0.0	0.0
 -2.00	  0.00	 -9.00	0.0	0.0	0.0
 -1.00	  0.00	 -9.00	0.0	0.0	0.0
 -1.00	  0.00	-10.00	0.0	0.0	0.0
 -2.00	  0.00	-10.00	0.0	0.0	0.0
 -3.00	  0.00	-10.00	0.0	0.0	0.0
 -4.00	  0.00	-10.00	0.0	0.0	0.0
 -5.00	  0.00	-10.00	0.0	0.0	0.0
